event_type,order_id,user_id,seq_id,filled_qty,remaining_qty,price,reason
accepted,29116,337,29116,,,,
filled,29116,337,,12691700,,8496142,
accepted,29117,846,29117,,,,
accepted,29118,629,29118,,,,
accepted,29119,241,29119,,,,
accepted,29120,931,29120,,,,
filled,29120,931,,59032200,,8497232,
accepted,29121,602,29121,,,,
accepted,29122,533,29122,,,,
accepted,29123,518,29123,,,,
accepted,29124,537,29124,,,,
accepted,29125,540,29125,,,,
accepted,29126,239,29126,,,,
accepted,29127,175,29127,,,,
filled,29127,175,,183741600,,8486974,
accepted,29128,576,29128,,,,
filled,29128,576,,5886400,,8497331,
accepted,29129,148,29129,,,,
accepted,29130,66,29130,,,,
accepted,29131,447,29131,,,,
accepted,29132,302,29132,,,,
accepted,29133,300,29133,,,,
accepted,29134,399,29134,,,,
partial_filled,29134,399,,1534200,21848700,,
accepted,29135,457,29135,,,,
filled,29135,457,,284952300,,8486927,
accepted,29136,241,29136,,,,
filled,29136,241,,1664400,,8486914,
accepted,29137,567,29137,,,,
accepted,29138,511,29138,,,,
accepted,29139,501,29139,,,,
filled,29139,501,,6522400,,8491162,
accepted,29140,971,29140,,,,
accepted,29141,754,29141,,,,
accepted,29142,345,29142,,,,
accepted,29143,629,29143,,,,
accepted,29144,743,29144,,,,
filled,29144,743,,2116100,,8491162,
accepted,29145,923,29145,,,,
accepted,29146,978,29146,,,,
accepted,29147,56,29147,,,,
accepted,29148,384,29148,,,,
accepted,29149,458,29149,,,,
filled,29149,458,,2965000,,8491162,
accepted,29150,736,29150,,,,
accepted,29151,172,29151,,,,
accepted,29152,298,29152,,,,
accepted,29153,934,29153,,,,
accepted,29154,504,29154,,,,
accepted,29155,235,29155,,,,
accepted,29156,693,29156,,,,
filled,29156,693,,25594000,,8486931,
accepted,29157,255,29157,,,,
accepted,29158,887,29158,,,,
filled,29158,887,,1918800,,8491162,
accepted,29159,249,29159,,,,
accepted,29160,181,29160,,,,
accepted,29161,328,29161,,,,
accepted,29162,149,29162,,,,
accepted,29163,861,29163,,,,
accepted,29164,547,29164,,,,
accepted,29165,951,29165,,,,
filled,29165,951,,20522000,,8489848,
accepted,29166,387,29166,,,,
accepted,29167,989,29167,,,,
filled,29167,989,,12533000,,8493232,
accepted,29168,877,29168,,,,
accepted,29169,812,29169,,,,
accepted,29170,970,29170,,,,
accepted,29171,329,29171,,,,
accepted,29172,460,29172,,,,
accepted,29173,871,29173,,,,
accepted,29174,971,29174,,,,
accepted,29175,997,29175,,,,
accepted,29176,851,29176,,,,
filled,29176,851,,8633700,,8495322,
accepted,29177,121,29177,,,,
accepted,29178,691,29178,,,,
accepted,29179,884,29179,,,,
accepted,29180,502,29180,,,,
accepted,29181,247,29181,,,,
accepted,29182,87,29182,,,,
filled,29182,87,,64913300,,8497354,
accepted,29183,442,29183,,,,
accepted,29184,672,29184,,,,
accepted,29185,204,29185,,,,
accepted,29186,779,29186,,,,
accepted,29187,535,29187,,,,
filled,29187,535,,2840900,,8494031,
accepted,29188,719,29188,,,,
accepted,29189,284,29189,,,,
filled,29189,284,,1737300,,8495868,
accepted,29190,774,29190,,,,
filled,29190,774,,13232300,,8494031,
accepted,29191,960,29191,,,,
accepted,29192,250,29192,,,,
accepted,29193,526,29193,,,,
accepted,29194,556,29194,,,,
accepted,29195,987,29195,,,,
accepted,29196,778,29196,,,,
accepted,29197,341,29197,,,,
accepted,29198,243,29198,,,,
accepted,29199,511,29199,,,,
filled,29199,511,,22981500,,8493729,
accepted,29200,659,29200,,,,
filled,29200,659,,4593900,,8493591,
accepted,29201,579,29201,,,,
accepted,29202,747,29202,,,,
filled,29202,747,,70006100,,8493591,
accepted,29203,398,29203,,,,
accepted,29204,943,29204,,,,
accepted,29205,40,29205,,,,
accepted,29206,914,29206,,,,
filled,29206,914,,152178000,,8497426,
accepted,29207,464,29207,,,,
accepted,29208,516,29208,,,,
accepted,29209,550,29209,,,,
accepted,29210,554,29210,,,,
accepted,29211,219,29211,,,,
accepted,29212,141,29212,,,,
accepted,29213,806,29213,,,,
filled,29213,806,,28004700,,8497513,
accepted,29214,311,29214,,,,
accepted,29215,454,29215,,,,
accepted,29216,428,29216,,,,
accepted,29217,492,29217,,,,
accepted,29218,501,29218,,,,
accepted,29219,386,29219,,,,
accepted,29220,529,29220,,,,
accepted,29221,986,29221,,,,
accepted,29222,626,29222,,,,
accepted,29223,661,29223,,,,
accepted,29224,631,29224,,,,
filled,29224,631,,27733800,,8493591,
accepted,29225,501,29225,,,,
filled,29225,501,,1179600,,8493591,
accepted,29226,703,29226,,,,
filled,29226,703,,55394700,,8497581,
accepted,29227,936,29227,,,,
partial_filled,29227,936,,20070100,30106000,,
accepted,29228,381,29228,,,,
accepted,29229,264,29229,,,,
filled,29229,264,,1459400,,8489848,
accepted,29230,197,29230,,,,
accepted,29231,675,29231,,,,
filled,29231,675,,11133400,,8489848,
accepted,29232,769,29232,,,,
accepted,29233,488,29233,,,,
accepted,29234,932,29234,,,,
filled,29234,932,,11100200,,8490922,
accepted,29235,275,29235,,,,
accepted,29236,998,29236,,,,
accepted,29237,369,29237,,,,
filled,29237,369,,109925400,,8496486,
accepted,29238,143,29238,,,,
accepted,29239,282,29239,,,,
accepted,29240,929,29240,,,,
accepted,29241,885,29241,,,,
accepted,29242,191,29242,,,,
accepted,29243,817,29243,,,,
accepted,29244,509,29244,,,,
accepted,29245,423,29245,,,,
accepted,29246,603,29246,,,,
accepted,29247,57,29247,,,,
filled,29247,57,,6163900,,8490741,
accepted,29248,586,29248,,,,
accepted,29249,289,29249,,,,
accepted,29250,287,29250,,,,
accepted,29251,448,29251,,,,
filled,29251,448,,2443700,,8489848,
accepted,29252,179,29252,,,,
accepted,29253,838,29253,,,,
accepted,29254,955,29254,,,,
accepted,29255,448,29255,,,,
accepted,29256,150,29256,,,,
accepted,29257,270,29257,,,,
filled,29257,270,,13384600,,8490741,
accepted,29258,744,29258,,,,
accepted,29259,500,29259,,,,
filled,29259,500,,12410100,,8489848,
accepted,29260,624,29260,,,,
accepted,29261,693,29261,,,,
accepted,29262,72,29262,,,,
filled,29262,72,,1669600,,8490741,
accepted,29263,749,29263,,,,
accepted,29264,237,29264,,,,
accepted,29265,71,29265,,,,
accepted,29266,294,29266,,,,
accepted,29267,135,29267,,,,
accepted,29268,424,29268,,,,
filled,29268,424,,1115400,,8490741,
accepted,29269,300,29269,,,,
accepted,29270,571,29270,,,,
filled,29270,571,,8207500,,8490741,
accepted,29271,594,29271,,,,
filled,29271,594,,619700,,8490741,
accepted,29272,652,29272,,,,
filled,29272,652,,1569200,,8490741,
accepted,29273,29,29273,,,,
filled,29273,29,,2443600,,8490741,
accepted,29274,771,29274,,,,
accepted,29275,467,29275,,,,
filled,29275,467,,3535600,,8489848,
accepted,29276,510,29276,,,,
accepted,29277,763,29277,,,,
accepted,29278,289,29278,,,,
filled,29278,289,,75299500,,8490895,
accepted,29279,244,29279,,,,
filled,29279,244,,5081300,,8489737,
accepted,29280,558,29280,,,,
accepted,29281,319,29281,,,,
accepted,29282,297,29282,,,,
accepted,29283,445,29283,,,,
accepted,29284,294,29284,,,,
filled,29284,294,,8374900,,8493087,
accepted,29285,647,29285,,,,
accepted,29286,78,29286,,,,
accepted,29287,381,29287,,,,
accepted,29288,292,29288,,,,
accepted,29289,471,29289,,,,
accepted,29290,643,29290,,,,
accepted,29291,239,29291,,,,
accepted,29292,923,29292,,,,
accepted,29293,56,29293,,,,
accepted,29294,733,29294,,,,
filled,29294,733,,2083400,,8493087,
accepted,29295,105,29295,,,,
accepted,29296,619,29296,,,,
accepted,29297,201,29297,,,,
accepted,29298,466,29298,,,,
filled,29298,466,,2156600,,8493087,
accepted,29299,389,29299,,,,
accepted,29300,359,29300,,,,
accepted,29301,334,29301,,,,
filled,29301,334,,368200,,8489522,
accepted,29302,135,29302,,,,
accepted,29303,34,29303,,,,
filled,29303,34,,3907500,,8493087,
accepted,29304,15,29304,,,,
partial_filled,29304,15,,72899500,234218600,,
accepted,29305,214,29305,,,,
accepted,29306,636,29306,,,,
accepted,29307,628,29307,,,,
accepted,29308,627,29308,,,,
accepted,29309,980,29309,,,,
filled,29309,980,,5646000,,8487141,
accepted,29310,951,29310,,,,
accepted,29311,492,29311,,,,
accepted,29312,416,29312,,,,
accepted,29313,523,29313,,,,
accepted,29314,271,29314,,,,
filled,29314,271,,8102100,,8487200,
accepted,29315,12,29315,,,,
filled,29315,12,,116853300,,8487200,
accepted,29316,280,29316,,,,
accepted,29317,873,29317,,,,
accepted,29318,169,29318,,,,
filled,29318,169,,7566900,,8487200,
accepted,29319,421,29319,,,,
filled,29319,421,,85639800,,8487200,
accepted,29320,622,29320,,,,
accepted,29321,912,29321,,,,
accepted,29322,481,29322,,,,
accepted,29323,865,29323,,,,
accepted,29324,804,29324,,,,
accepted,29325,668,29325,,,,
filled,29325,668,,1522500,,8487200,
accepted,29326,657,29326,,,,
accepted,29327,564,29327,,,,
accepted,29328,569,29328,,,,
accepted,29329,25,29329,,,,
accepted,29330,713,29330,,,,
accepted,29331,747,29331,,,,
filled,29331,747,,748700,,8487200,
accepted,29332,915,29332,,,,
accepted,29333,877,29333,,,,
accepted,29334,893,29334,,,,
accepted,29335,30,29335,,,,
accepted,29336,534,29336,,,,
accepted,29337,693,29337,,,,
filled,29337,693,,2216900,,8487200,
accepted,29338,66,29338,,,,
accepted,29339,669,29339,,,,
accepted,29340,509,29340,,,,
accepted,29341,517,29341,,,,
filled,29341,517,,1571200,,8487200,
accepted,29342,18,29342,,,,
accepted,29343,292,29343,,,,
accepted,29344,423,29344,,,,
accepted,29345,792,29345,,,,
filled,29345,792,,467900,,8487141,
accepted,29346,833,29346,,,,
accepted,29347,106,29347,,,,
filled,29347,106,,215791200,,8486900,
accepted,29348,864,29348,,,,
accepted,29349,420,29349,,,,
accepted,29350,361,29350,,,,
accepted,29351,741,29351,,,,
filled,29351,741,,10666200,,8486879,
accepted,29352,144,29352,,,,
filled,29352,144,,34304500,,8491980,
accepted,29353,650,29353,,,,
filled,29353,650,,8705200,,8486873,
accepted,29354,132,29354,,,,
accepted,29355,469,29355,,,,
filled,29355,469,,5282400,,8495566,
accepted,29356,438,29356,,,,
accepted,29357,261,29357,,,,
filled,29357,261,,10884000,,8486871,
accepted,29358,289,29358,,,,
accepted,29359,676,29359,,,,
filled,29359,676,,12836900,,8495566,
accepted,29360,452,29360,,,,
accepted,29361,727,29361,,,,
accepted,29362,613,29362,,,,
accepted,29363,315,29363,,,,
filled,29363,315,,592300,,8493642,
accepted,29364,292,29364,,,,
accepted,29365,34,29365,,,,
accepted,29366,538,29366,,,,
filled,29366,538,,46200200,,8497445,
accepted,29367,664,29367,,,,
accepted,29368,439,29368,,,,
accepted,29369,68,29369,,,,
accepted,29370,573,29370,,,,
accepted,29371,464,29371,,,,
accepted,29372,613,29372,,,,
accepted,29373,743,29373,,,,
accepted,29374,99,29374,,,,
accepted,29375,861,29375,,,,
accepted,29376,367,29376,,,,
filled,29376,367,,10110800,,8493558,
accepted,29377,661,29377,,,,
accepted,29378,672,29378,,,,
accepted,29379,750,29379,,,,
accepted,29380,489,29380,,,,
partial_filled,29380,489,,7766900,6266500,,
accepted,29381,720,29381,,,,
accepted,29382,825,29382,,,,
accepted,29383,36,29383,,,,
accepted,29384,819,29384,,,,
accepted,29385,456,29385,,,,
accepted,29386,773,29386,,,,
accepted,29387,894,29387,,,,
accepted,29388,506,29388,,,,
partial_filled,29388,506,,6266500,1086900,,
accepted,29389,279,29389,,,,
accepted,29390,843,29390,,,,
accepted,29391,50,29391,,,,
accepted,29392,541,29392,,,,
accepted,29393,606,29393,,,,
accepted,29394,241,29394,,,,
accepted,29395,979,29395,,,,
accepted,29396,540,29396,,,,
partial_filled,29396,540,,4890600,17350000,,
accepted,29397,167,29397,,,,
accepted,29398,6,29398,,,,
accepted,29399,635,29399,,,,
filled,29399,635,,9854400,,8487108,
accepted,29400,899,29400,,,,
filled,29400,899,,10007600,,8487329,
accepted,29401,830,29401,,,,
accepted,29402,172,29402,,,,
partial_filled,29402,172,,7342400,42234000,,
accepted,29403,46,29403,,,,
accepted,29404,963,29404,,,,
accepted,29405,936,29405,,,,
accepted,29406,119,29406,,,,
accepted,29407,379,29407,,,,
accepted,29408,570,29408,,,,
accepted,29409,155,29409,,,,
accepted,29410,109,29410,,,,
accepted,29411,912,29411,,,,
accepted,29412,873,29412,,,,
filled,29412,873,,7960600,,8497853,
accepted,29413,807,29413,,,,
accepted,29414,818,29414,,,,
filled,29414,818,,2416100,,8497865,
accepted,29415,270,29415,,,,
accepted,29416,157,29416,,,,
filled,29416,157,,23148500,,8495994,
accepted,29417,352,29417,,,,
accepted,29418,642,29418,,,,
accepted,29419,612,29419,,,,
accepted,29420,281,29420,,,,
accepted,29421,44,29421,,,,
accepted,29422,864,29422,,,,
accepted,29423,248,29423,,,,
accepted,29424,877,29424,,,,
accepted,29425,794,29425,,,,
filled,29425,794,,2179500,,8495994,
accepted,29426,809,29426,,,,
accepted,29427,36,29427,,,,
accepted,29428,705,29428,,,,
filled,29428,705,,521300,,8495994,
accepted,29429,33,29429,,,,
accepted,29430,686,29430,,,,
accepted,29431,570,29431,,,,
accepted,29432,458,29432,,,,
accepted,29433,68,29433,,,,
filled,29433,68,,6956400,,8495994,
accepted,29434,904,29434,,,,
accepted,29435,840,29435,,,,
filled,29435,840,,38353800,,8495994,
accepted,29436,913,29436,,,,
filled,29436,913,,502900,,8495994,
accepted,29437,440,29437,,,,
accepted,29438,824,29438,,,,
accepted,29439,699,29439,,,,
accepted,29440,450,29440,,,,
filled,29440,450,,9606100,,8494747,
accepted,29441,255,29441,,,,
accepted,29442,903,29442,,,,
accepted,29443,196,29443,,,,
accepted,29444,368,29444,,,,
accepted,29445,847,29445,,,,
accepted,29446,763,29446,,,,
accepted,29447,127,29447,,,,
accepted,29448,577,29448,,,,
accepted,29449,920,29449,,,,
accepted,29450,40,29450,,,,
accepted,29451,571,29451,,,,
accepted,29452,57,29452,,,,
accepted,29453,405,29453,,,,
accepted,29454,698,29454,,,,
accepted,29455,518,29455,,,,
accepted,29456,847,29456,,,,
accepted,29457,471,29457,,,,
filled,29457,471,,3802400,,8495768,
accepted,29458,214,29458,,,,
filled,29458,214,,8074100,,8495191,
accepted,29459,295,29459,,,,
accepted,29460,862,29460,,,,
accepted,29461,404,29461,,,,
partial_filled,29461,404,,6225800,1683300,,
accepted,29462,728,29462,,,,
accepted,29463,897,29463,,,,
accepted,29464,851,29464,,,,
accepted,29465,366,29465,,,,
accepted,29466,168,29466,,,,
accepted,29467,842,29467,,,,
accepted,29468,960,29468,,,,
accepted,29469,641,29469,,,,
accepted,29470,944,29470,,,,
accepted,29471,356,29471,,,,
filled,29471,356,,5050300,,8496146,
accepted,29472,839,29472,,,,
accepted,29473,173,29473,,,,
accepted,29474,680,29474,,,,
accepted,29475,995,29475,,,,
accepted,29476,973,29476,,,,
accepted,29477,863,29477,,,,
accepted,29478,200,29478,,,,
accepted,29479,292,29479,,,,
accepted,29480,75,29480,,,,
accepted,29481,963,29481,,,,
accepted,29482,163,29482,,,,
accepted,29483,140,29483,,,,
accepted,29484,851,29484,,,,
accepted,29485,868,29485,,,,
accepted,29486,862,29486,,,,
accepted,29487,575,29487,,,,
accepted,29488,775,29488,,,,
accepted,29489,759,29489,,,,
filled,29489,759,,45001700,,8497562,
accepted,29490,741,29490,,,,
filled,29490,741,,247300,,8497865,
accepted,29491,595,29491,,,,
filled,29491,595,,199006500,,8498035,
accepted,29492,844,29492,,,,
accepted,29493,190,29493,,,,
accepted,29494,207,29494,,,,
accepted,29495,806,29495,,,,
accepted,29496,42,29496,,,,
accepted,29497,225,29497,,,,
accepted,29498,614,29498,,,,
accepted,29499,6,29499,,,,
accepted,29500,292,29500,,,,
filled,29500,292,,11194800,,8498182,
accepted,29501,427,29501,,,,
filled,29501,427,,1747400,,8498189,
accepted,29502,73,29502,,,,
accepted,29503,699,29503,,,,
filled,29503,699,,15150900,,8497562,
accepted,29504,41,29504,,,,
accepted,29505,867,29505,,,,
accepted,29506,379,29506,,,,
accepted,29507,777,29507,,,,
filled,29507,777,,97769200,,8497562,
accepted,29508,191,29508,,,,
filled,29508,191,,9361300,,8498189,
accepted,29509,898,29509,,,,
filled,29509,898,,2088900,,8497562,
accepted,29510,222,29510,,,,
filled,29510,222,,15598700,,8498222,
accepted,29511,5,29511,,,,
accepted,29512,943,29512,,,,
accepted,29513,176,29513,,,,
accepted,29514,255,29514,,,,
partial_filled,29514,255,,100476400,2384700,,
accepted,29515,462,29515,,,,
accepted,29516,945,29516,,,,
accepted,29517,550,29517,,,,
accepted,29518,437,29518,,,,
accepted,29519,634,29519,,,,
accepted,29520,489,29520,,,,
accepted,29521,867,29521,,,,
accepted,29522,595,29522,,,,
accepted,29523,892,29523,,,,
accepted,29524,548,29524,,,,
accepted,29525,493,29525,,,,
filled,29525,493,,2647100,,8491895,
accepted,29526,52,29526,,,,
accepted,29527,101,29527,,,,
filled,29527,101,,1973700,,8490926,
accepted,29528,509,29528,,,,
filled,29528,509,,969100,,8490926,
accepted,29529,712,29529,,,,
accepted,29530,924,29530,,,,
filled,29530,924,,2622100,,8491895,
accepted,29531,563,29531,,,,
accepted,29532,288,29532,,,,
filled,29532,288,,2228600,,8490926,
accepted,29533,788,29533,,,,
accepted,29534,645,29534,,,,
accepted,29535,909,29535,,,,
accepted,29536,912,29536,,,,
accepted,29537,585,29537,,,,
filled,29537,585,,4958100,,8492071,
accepted,29538,421,29538,,,,
accepted,29539,632,29539,,,,
accepted,29540,98,29540,,,,
accepted,29541,797,29541,,,,
filled,29541,797,,104802900,,8488570,
accepted,29542,675,29542,,,,
accepted,29543,330,29543,,,,
accepted,29544,747,29544,,,,
accepted,29545,902,29545,,,,
accepted,29546,946,29546,,,,
accepted,29547,284,29547,,,,
accepted,29548,316,29548,,,,
accepted,29549,449,29549,,,,
accepted,29550,213,29550,,,,
accepted,29551,407,29551,,,,
accepted,29552,95,29552,,,,
accepted,29553,651,29553,,,,
accepted,29554,773,29554,,,,
accepted,29555,356,29555,,,,
accepted,29556,748,29556,,,,
accepted,29557,584,29557,,,,
accepted,29558,789,29558,,,,
accepted,29559,209,29559,,,,
filled,29559,209,,20446200,,8495497,
accepted,29560,54,29560,,,,
accepted,29561,888,29561,,,,
accepted,29562,867,29562,,,,
accepted,29563,117,29563,,,,
accepted,29564,887,29564,,,,
accepted,29565,766,29565,,,,
filled,29565,766,,11971100,,8495497,
accepted,29566,285,29566,,,,
accepted,29567,377,29567,,,,
accepted,29568,594,29568,,,,
filled,29568,594,,351800,,8490071,
accepted,29569,252,29569,,,,
accepted,29570,992,29570,,,,
filled,29570,992,,45945100,,8489800,
accepted,29571,854,29571,,,,
accepted,29572,778,29572,,,,
accepted,29573,259,29573,,,,
filled,29573,259,,22285400,,8489000,
accepted,29574,35,29574,,,,
accepted,29575,531,29575,,,,
accepted,29576,3,29576,,,,
accepted,29577,102,29577,,,,
accepted,29578,664,29578,,,,
accepted,29579,981,29579,,,,
accepted,29580,227,29580,,,,
accepted,29581,573,29581,,,,
accepted,29582,367,29582,,,,
accepted,29583,65,29583,,,,
filled,29583,65,,4595200,,8490895,
accepted,29584,853,29584,,,,
accepted,29585,701,29585,,,,
accepted,29586,703,29586,,,,
filled,29586,703,,2585300,,8490895,
accepted,29587,44,29587,,,,
accepted,29588,749,29588,,,,
accepted,29589,985,29589,,,,
accepted,29590,145,29590,,,,
partial_filled,29590,145,,59912600,28960100,,
accepted,29591,418,29591,,,,
accepted,29592,257,29592,,,,
accepted,29593,69,29593,,,,
accepted,29594,962,29594,,,,
filled,29594,962,,32575600,,8498237,
accepted,29595,894,29595,,,,
filled,29595,894,,3247500,,8498245,
accepted,29596,372,29596,,,,
filled,29596,372,,1183100,,8498245,
accepted,29597,380,29597,,,,
accepted,29598,594,29598,,,,
accepted,29599,728,29599,,,,
filled,29599,728,,9537000,,8498245,
accepted,29600,257,29600,,,,
partial_filled,29600,257,,28960100,12933900,,
accepted,29601,157,29601,,,,
accepted,29602,822,29602,,,,
accepted,29603,66,29603,,,,
accepted,29604,786,29604,,,,
filled,29604,786,,18057500,,8492729,
accepted,29605,712,29605,,,,
accepted,29606,493,29606,,,,
accepted,29607,655,29607,,,,
accepted,29608,369,29608,,,,
accepted,29609,790,29609,,,,
filled,29609,790,,1712400,,8495534,
accepted,29610,574,29610,,,,
accepted,29611,241,29611,,,,
partial_filled,29611,241,,37467200,2744500,,
accepted,29612,891,29612,,,,
accepted,29613,779,29613,,,,
accepted,29614,404,29614,,,,
accepted,29615,294,29615,,,,
filled,29615,294,,32367600,,8496839,
accepted,29616,268,29616,,,,
accepted,29617,18,29617,,,,
accepted,29618,431,29618,,,,
partial_filled,29618,431,,1796600,3250100,,
accepted,29619,646,29619,,,,
accepted,29620,175,29620,,,,
accepted,29621,778,29621,,,,
accepted,29622,592,29622,,,,
filled,29622,592,,20186200,,8488689,
accepted,29623,859,29623,,,,
